price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,yr_built
1169000,5,2.5,2810,6000,2.5,0,0,3,9,2810,1907
130000,2,1,780,5300,1,0,0,3,6,780,1941
575000,3,2,1520,5000,1.5,0,0,3,7,1140,1945
710000,4,2.5,3220,18618,2,0,1,3,10,3220,1991
533380,4,2.75,2790,6685,2,0,0,3,8,2790,2014
805000,4,2,1890,4500,1.5,0,0,3,7,1490,1907
243000,2,1.5,1068,1758,2,0,0,3,7,1068,1990
602000,3,2.5,1640,3804,2,0,0,3,8,1640,1998
324000,3,2.5,1750,7208,2,0,0,3,8,1750,1994
410000,3,2.75,1690,5763,1,0,0,5,7,1180,1985
362300,3,2.5,2430,15264,2,0,0,3,8,2430,1997
715000,4,2.5,2570,7980,2,0,0,3,9,2570,1998
775000,4,3.25,4100,241322,2,0,0,3,9,2500,1981
275000,4,2,1480,15000,1,0,0,4,7,1480,1957
999000,4,2.5,3130,10849,2,0,0,3,10,3130,2013
359950,2,1,1240,7590,1,0,0,4,7,1040,1939
2.00E+05,4,2,1900,8160,1,0,0,3,7,1900,1975
187000,2,1,840,11600,1,0,0,3,6,840,1952
622500,2,1.75,1510,851,3,0,0,3,8,1420,2013
650000,3,1,1710,5992,1.5,0,0,4,7,1560,1928
189000,3,2,1460,11481,1,0,0,2,7,1170,1995
304950,3,1.75,1350,9000,1,0,0,3,7,1350,1987
3.00E+06,5,3.75,4590,11265,2,0,0,4,11,3450,1927
920000,3,3.25,3660,66211,2,0,0,3,10,3660,2003
635000,2,2.5,2470,8840,2,0,0,4,8,1780,2001
338000,5,2.5,2400,4496,2,0,0,3,7,2400,2004
212500,3,1.5,1270,7128,1,0,0,4,6,1270,1954
440000,4,1.75,2800,49149,1,0,0,4,7,1400,1978
637250,4,2.5,2120,3220,2,0,0,3,9,2120,2005
329800,4,2.5,2080,7047,2,0,0,3,8,2080,1996
465425,4,2.75,2430,20720,1,0,0,3,7,2430,1967
355000,2,1,1250,4558,1,0,0,3,7,1250,1948
275000,3,2.25,1620,6415,2,0,0,4,7,1620,1989
640000,4,2.5,2460,9973,1,0,0,4,8,1560,1965
1886700,5,3.5,4180,17935,2,0,0,3,11,4180,2004
420000,3,2,1200,5029,1,0,0,3,6,880,1937
7.00E+05,4,2.5,3270,9650,1,0,3,4,9,2320,1971
238000,2,1,1088,8453,1,0,0,3,6,1088,1952
256950,2,2,1070,635,2,0,0,3,9,720,2008
330000,3,1,1570,9136,1,0,0,3,7,1570,1953
265000,4,1.75,1430,5490,1,0,0,5,6,1430,1942
710000,4,2.75,2710,41811,1.5,0,0,4,8,1690,1995
1450000,3,3,4380,6320,2,0,3,5,10,3580,1952
860000,4,2,3740,32417,2,0,0,3,9,3740,2000
602500,4,2.5,2760,6850,2,0,0,3,9,2760,1999
355000,3,1,1650,10075,1,0,0,3,7,1170,1955
365000,4,1,1590,7085,1.5,0,0,3,6,1590,1944
482500,4,3,1630,7626,1,0,0,5,7,1110,1990
511000,5,2.5,3361,6983,2,0,0,3,10,3361,2006
448000,2,2,1670,7772,1,0,0,4,6,860,1919
645000,3,1.75,2340,6750,1.5,0,0,5,7,1620,1914
492000,3,2.5,1690,1479,3,0,0,3,8,1420,2005
123000,2,1,1050,6600,1.5,0,0,3,6,1050,1964
782000,4,3.5,3780,7769,2,0,0,3,9,3110,2001
275000,2,1,1140,10404,1,0,0,3,5,1140,1935
349000,3,1.75,1740,7682,1,0,0,3,8,1330,1978
399950,3,2.5,2000,30605,2,0,0,4,8,2000,1989
305000,2,1,1290,3140,2,0,0,3,7,1290,2008
260000,4,2.5,2110,8990,2,0,0,3,8,2110,1977
394900,3,1,1430,13370,1,0,0,3,7,1430,1962
459000,3,1.5,1160,1031,3,0,0,3,8,1160,2008
1030000,4,3.5,2730,5607,1,0,0,5,9,1660,1948
460000,3,2,1760,9055,2,0,0,4,7,1760,1985
585000,3,2.75,3080,7282,2,0,0,3,9,3080,2008
245000,2,1,820,7475,1,0,0,3,6,820,1945
230000,6,1.5,2140,36509,1.5,0,0,4,8,2140,1903
448000,4,1.75,2560,8270,1,0,0,3,7,1480,1979
359950,3,2.75,2540,8604,2,0,0,3,8,2540,1991
1227500,4,2.5,3180,10319,2,0,0,4,11,3180,1986
255000,4,1,1250,9102,1,0,0,3,7,1250,1955
415000,3,2.75,2600,64626,1.5,0,0,3,8,2600,2009
6.00E+05,3,1.75,2930,19876,1,0,0,3,9,2030,1993
555000,4,1.75,2350,6200,1.5,0,0,4,7,1410,1946
950000,4,2.25,2770,5320,2,0,1,3,9,2440,2013
393000,5,2,1820,5054,1,0,0,4,7,910,1970
372000,4,1.75,1960,9300,1,0,0,5,7,1340,1979
369000,4,2.5,2550,7349,2,0,0,3,9,2550,1989
1050000,4,3.25,4020,11588,2,0,0,3,11,4020,2000
475000,7,3.5,2870,29699,1,0,0,3,7,1520,1961
269950,3,1.75,1760,12823,1,0,0,4,7,1460,1956
369950,4,2.75,2760,7533,1,0,0,3,8,1400,1997
314950,4,1.75,1890,9623,1,0,0,4,7,1290,1969
640000,2,2.25,1540,965,3,0,0,3,9,1540,2007
352800,4,2,2080,6360,1,0,0,3,7,1330,1960
336800,5,1.75,1830,16650,1.5,0,0,3,7,1610,1958
350000,4,2.75,3390,16153,1,0,0,4,7,1970,1961
329950,2,2.25,1260,1032,2,0,0,3,7,1170,2008
388000,2,1.75,800,4800,1,0,0,4,6,800,1922
345000,4,2.75,2200,13498,2,0,0,3,8,2200,1987
620000,4,2.5,2980,210395,2,0,0,3,9,2980,2001
540000,4,1.75,1720,4240,1.5,0,0,4,7,1460,1925
549950,3,1.75,2930,266587,2,0,0,3,8,2440,1995
309950,3,2.5,1880,7838,2,0,0,3,7,1880,1994
930800,5,2.5,4150,96574,2,0,0,3,10,4150,1988
546000,2,1,1120,6180,1,0,0,4,7,1120,1939
150000,2,1,790,7275,1,0,0,4,6,790,1944
546000,3,2.5,1530,3464,2,0,0,3,8,1530,1998
325000,3,2.5,2260,8120,2,0,0,3,8,2260,2004
3.00E+05,3,2.5,2080,9827,2,0,0,3,8,2080,1989
551000,2,2,2260,9604,1,0,0,3,9,2260,1990
1045000,4,2.75,2950,4560,2,0,0,5,7,1810,1912
285000,2,1,720,6400,1,0,0,4,6,720,1943
385000,1,1,660,3570,1,0,0,3,6,660,1906
469000,4,2.5,2240,5624,1,0,0,3,7,1520,1961
170000,2,1,1300,11400,1,0,0,3,7,1300,1961
232000,3,1.75,1290,6604,1,0,0,3,7,1290,1984
485000,3,2.5,2340,59058,1,0,0,3,8,2340,1985
708000,5,3.25,3060,11778,2,0,0,3,8,3060,2004
718000,3,2.5,2070,7200,2,0,0,3,8,2070,2001
647500,3,1.75,1290,3870,1,0,0,5,7,1290,1916
635000,3,1.75,1210,4400,1.5,0,0,4,8,1210,1930
724950,4,2,2270,5760,2,0,0,4,8,2270,1909
216650,3,3.5,1540,1427,2,0,0,3,7,1360,2007
368000,3,2.5,2080,4307,2,0,0,3,7,2080,2004
294570,3,1,1140,8400,1,0,0,4,7,1140,1960
1575000,3,2,3620,14250,2,0,0,3,8,3220,2007
212000,3,1,1040,6800,1,0,0,5,6,1040,1951
700180,2,1.75,1530,4387,1,0,0,3,8,1020,1952
310000,3,1,1480,7830,1,0,0,3,7,1480,1952
390000,2,1,962,1992,2,0,0,3,7,962,2012
241000,3,1,1020,7538,1,0,0,3,7,1020,1981
336750,2,2.25,1170,1011,2,0,0,3,7,1170,2009
593567,3,2.5,1770,3205,2,0,0,3,9,1770,2005
391265,3,2,1440,3900,1,0,0,3,8,1440,2002
385000,4,3,2740,10925,1,0,0,3,8,1670,1980
537000,3,2.5,1400,4800,1,0,0,3,7,1200,1921
358500,2,1.75,1400,865,2,0,0,3,8,1110,2005
164000,4,1,1530,4875,2,0,0,3,7,1530,1977
725000,4,2.5,2870,5118,2,0,0,3,9,2870,2006
590300,3,1.5,1470,7200,2,0,0,4,7,1470,1907
195000,3,1.75,1190,14777,1,0,0,4,7,1190,1965
315000,3,1,1390,8333,1,0,0,3,7,1390,1982
827500,5,4.25,3920,5823,2,0,0,3,9,3000,2000
659000,4,2.25,2610,24931,2,0,0,3,8,2610,1983
440000,3,1.5,1290,1286,3,0,0,3,7,1290,2000
4.00E+05,3,1.5,1200,4800,1,0,0,4,7,1200,1962
320000,3,1,1630,5000,1,0,0,3,7,930,1954
705000,4,2.75,2780,6207,2,0,0,3,8,2780,2001
345000,5,3,2080,6150,1,0,0,3,7,1040,1950
459990,3,2.5,2680,5539,2,0,0,3,8,2680,2013
630500,3,1,1180,3600,1.5,0,0,3,7,1180,1926
612500,4,2,1690,35346,1,0,0,3,7,1690,1967
299000,2,1.75,1250,34395,1,0,0,4,7,1250,1950
2.00E+05,4,2.75,2210,13235,2,0,0,3,8,1730,1988
6.00E+05,4,1.75,3050,9440,1,0,0,3,8,1800,1966
828000,4,2.5,3520,9901,2,0,0,3,10,3520,1998
390000,2,1.5,1340,1402,2,0,0,3,8,1120,2008
855000,5,3.25,3420,5669,2,0,0,3,9,2620,2003
410500,4,2.5,1980,5000,2,0,0,3,8,1980,2008
789500,4,2.5,3010,6100,2,0,0,3,9,3010,2005
661000,4,2.25,1990,4600,1.5,0,2,4,8,1420,1932
432500,3,3,2500,6000,2,0,0,3,8,2500,2012
736500,4,2.5,3180,21904,2,0,3,3,9,3180,2000
405000,3,2.5,1960,6997,2,0,0,3,7,1960,2006
544000,4,2.5,2340,6973,2,0,0,3,8,1930,2005
305000,2,1,910,22725,1,0,0,1,6,910,1926
825000,4,2.25,2110,12653,2,0,0,4,8,2110,1972
210000,2,1,880,9750,1,0,0,5,6,880,1938
392000,5,2.25,3740,32481,1.5,0,0,3,8,2240,1958
299950,2,1,890,5200,1,0,0,4,6,890,1941
280000,3,2.5,1720,1916,2,0,0,3,7,1720,2005
175000,3,1.75,1430,4920,1,0,0,2,6,1430,1957
995500,5,4.5,4280,8465,2,0,0,3,10,4280,2014
1030000,4,2.5,2750,4800,2,0,0,3,9,1960,1905
848000,3,2.75,2170,2738,1.5,0,0,4,9,1550,1930
781000,4,2.5,2590,8571,2,0,0,3,9,2590,1988
4.00E+05,4,2.25,2420,7927,1,0,0,4,7,1400,1973
615000,2,1.5,1210,5000,1.5,0,0,5,6,1210,1907
305000,3,2.5,1320,2480,2,0,0,3,7,1320,2005
585000,4,2.5,1860,8117,1,0,0,4,8,1460,1966
1345000,4,3.25,3440,4920,2,0,4,3,10,2520,2014
975000,5,4,4850,36450,2,0,0,3,10,4850,1977
155000,3,1,1300,6098,1,0,0,3,7,1300,2013
1290000,5,3.5,4090,290980,1,0,0,3,11,2920,2002
4.00E+05,2,1,1140,101529,1.5,0,0,3,6,1140,1932
8.00E+05,4,2.25,2350,10664,1,0,1,2,7,1510,1952
443000,3,1,1280,5460,1.5,0,0,4,7,1280,1931
554600,3,1.75,1470,5000,1.5,0,0,5,7,1470,1900
716528,3,1.5,1750,5400,1,0,0,4,7,1050,1952
495000,3,3,1520,4080,2,0,0,5,7,1520,1948
359000,4,1,2180,10617,1.5,0,0,3,7,2180,1950
340000,3,1,1250,4800,1,0,0,4,7,1250,1951
680000,3,2,1780,5720,1,0,0,5,7,980,1925
352000,4,2.5,2470,6116,1,0,0,3,7,1420,1985
445000,3,2.25,1990,7340,2,0,0,3,8,1990,1984
357250,3,1.5,1400,8840,1,0,0,4,6,1400,1952
708000,4,2.5,3090,5600,2,0,0,3,9,3090,2005
460000,3,1.75,1660,9900,2,0,0,3,8,1660,1978
635000,4,3,2100,3800,2,0,0,3,8,2100,1972
563500,4,2.5,2780,7838,2,0,3,3,9,2780,2004
158000,3,1,1140,10477,1,0,0,3,6,1140,1942
95000,1,0.75,760,5746,1,0,0,4,5,760,1915
3.00E+05,3,1.75,1810,21138,1,0,0,4,7,1240,1977
525000,4,1.75,1650,8560,1,0,0,3,8,1650,1970
165000,3,1,910,8700,1,0,0,4,6,910,1943
310000,1,1,570,6000,1,0,0,2,5,570,1918
1184000,4,2.5,3200,7500,1.5,0,1,5,8,1860,1948
320000,3,1.75,1790,66250,1.5,0,0,3,7,1790,2003
425000,3,2.75,3370,13929,2,0,0,3,9,2650,1986
855000,4,2.5,2810,52062,1.5,0,0,4,9,2810,1988
1125000,4,3.25,3890,422096,1.5,0,0,3,9,3150,2001
476100,4,2.5,1850,1836,2,0,0,3,7,1600,2005
8.00E+05,3,1.75,1510,3600,1,0,0,5,8,1230,1910
367000,3,1,810,7000,1,0,0,3,7,810,1968
455000,3,1.75,1270,7700,1,0,0,4,7,1270,1968
8.00E+05,4,2.75,3120,5000,2,0,0,3,9,3120,2010
356999,3,1.5,1010,1546,2,0,0,3,8,1010,1971
705000,2,2.5,2305,5580,1,0,0,3,8,2305,2007
225000,3,2,1400,7384,1,0,0,3,7,1150,1979
214000,3,1,1020,9147,1,0,0,4,6,1020,1900
1005000,5,3.25,4050,35600,2,0,0,3,12,4050,1990
2400000,4,3.25,4140,20734,1,0,1,3,10,3300,1977
150000,3,1,820,7680,1.5,0,0,3,6,820,1910
150000,3,1,890,6488,1.5,0,0,3,5,890,1928
350000,3,1,1370,8162,1.5,0,0,3,6,1370,1949
416000,3,2.5,1710,1296,3,0,0,3,8,1510,2004
635000,3,1.75,1940,167125,1,1,1,4,7,1480,1955
499000,3,2.5,1861,1587,2,0,0,3,8,1578,2007
365000,3,2.5,2653,4510,2,0,0,3,8,2653,2006
785000,4,2.5,2960,4750,2,0,0,3,9,2960,2005
1945000,4,4,4690,6900,2,0,0,3,11,3480,2001
397000,4,2.5,2201,9542,2,0,0,3,8,2201,2006
1003000,4,2.5,2230,3600,2,0,0,5,8,1630,1906
193000,2,1.75,1280,6774,1,0,0,3,7,1280,1991
425000,3,1.75,2120,5992,1,0,0,3,7,1060,1947
402000,2,1,1210,5600,1.5,0,0,3,7,1210,1922
257500,3,2.25,1715,6819,2,0,0,3,7,1715,1995
695000,3,2.25,2600,220300,1.5,0,0,5,8,2120,1977
330000,3,2.5,3040,7232,2,0,0,3,7,3040,2003
875000,4,3.5,2850,4416,1.5,0,0,3,7,2040,1926
278750,2,2,800,5765,1,0,0,4,6,800,1936
350000,3,1.75,1260,1111,2,0,0,3,8,1260,2003
355000,3,1,1180,7573,1,0,0,4,7,1180,1977
849000,3,3,2960,42159,2,0,0,3,10,2960,1995
236000,3,1,1300,5898,1,0,0,3,7,1300,1961
280000,1,1,690,1950,1,0,0,3,6,690,1928
425000,4,2.25,1240,21190,1,0,0,3,8,910,1974
332000,3,2.25,2270,8876,1,0,0,3,7,1380,1977
232000,3,1,840,6540,1,0,0,3,6,840,1970
758000,4,2.75,2410,9549,1,0,0,4,7,1780,1956
920000,4,3,3130,12381,2,0,0,3,9,3130,1995
395000,4,1.75,1540,5120,1,0,0,5,6,770,1943
439000,3,2.25,2230,4551,1.5,0,2,5,8,1450,1928
690000,3,1,1580,4000,2,0,0,3,8,1580,1905
649990,4,2.25,2130,11900,2,0,0,3,9,2130,1976
480000,4,2.5,2940,9172,2,0,0,3,9,2940,2006
696000,4,3.5,3650,38546,2,0,0,3,9,2550,1996
355000,4,1,1410,7693,1.5,0,0,4,7,1410,1953
375000,4,2.5,1800,8432,1,0,0,4,7,1200,1960
870000,3,1.5,2420,5000,2,0,0,4,8,2200,1925
410000,4,1.75,1790,11875,1,0,0,4,7,1490,1969
417500,5,1.75,2060,10911,1,0,0,4,7,1360,1954
270000,3,2.25,1500,7410,1,0,0,4,7,1500,1973
441000,2,1.5,1190,3400,1,0,0,3,7,990,1919
299995,2,1,1060,7200,1,0,0,4,6,1060,1951
220000,2,1,580,7500,1,0,0,3,5,580,1943
177500,3,1.5,1220,6000,1,0,0,3,7,1220,1968
765000,4,3.5,2760,4000,2,0,2,3,8,2000,1926
922000,4,2.5,2620,14126,1,0,4,4,8,1620,1941
345000,4,1,1980,7991,1.5,0,0,3,7,1980,1962
835000,3,2.5,2720,13124,2,0,0,3,9,2720,1988
746000,3,2.5,2620,8950,2,0,0,3,9,2620,1992
1565000,4,3.5,5370,323215,2,0,0,3,10,5370,2002
620000,4,2.25,2210,8101,2,0,0,3,9,2210,1985
350000,3,2,1440,5469,1,0,0,3,8,1440,1988
475000,3,1.75,1340,2805,1.5,0,0,3,7,1340,1919
338500,3,2.25,1333,1470,3,0,3,3,7,1333,2009
355000,4,3,2590,7213,2,0,0,3,8,2590,2001
330000,3,1,1030,7620,1,0,0,3,7,1030,1953
780000,3,4,2080,2250,3,0,4,3,8,2080,1997
995000,4,4.5,3850,13551,2,0,2,3,10,3000,1998
3.00E+05,3,1.75,1500,8352,1,0,2,5,6,750,1943
461000,3,1.75,1420,5170,1,0,0,4,7,1420,1963
565000,3,2,2730,15677,2.5,0,3,3,9,2730,1976
1017000,4,1.75,2600,41041,1.5,0,0,4,8,2600,1965
963000,4,3.25,3530,8589,2,0,0,3,10,3530,2007
575000,3,1,1530,2400,1,0,0,4,7,890,1928
640000,4,3.5,3220,5741,2,0,0,3,9,3220,2013
385000,3,1.5,1360,2030,3,0,0,3,8,1360,2008
485000,4,2.25,1810,7068,2,0,0,5,7,1810,1976
213000,2,1,740,7380,1,0,0,4,6,740,1951
188500,2,1.75,1240,2493,1,0,0,4,8,1240,1985
425000,5,2.5,2180,7875,1,0,0,4,7,1200,1955
480000,3,2,1470,10052,1,0,0,4,8,1470,1956
821000,3,2.75,2760,8476,1,0,0,4,8,1690,1967
445000,5,3,3880,7180,2,0,0,3,7,3880,2004
515000,4,2.5,1800,4338,2,0,0,3,8,1800,2001
473000,4,3.5,4370,37193,2,0,3,3,8,2780,1996
552500,4,1,1560,7980,1,0,0,4,7,1170,1939
265000,3,2.5,1440,7741,1,0,0,4,7,1000,1983
465000,3,1.5,2020,11358,1,0,0,4,6,1190,1956
652000,3,2,2130,5000,1.5,0,0,5,7,1330,1925
246000,4,1.75,1720,7455,1,0,0,4,7,1020,1963
510000,4,2,2990,102366,1,0,0,4,8,2990,1974
295000,2,1.5,988,1080,3,0,0,3,7,988,2007
340000,2,0.75,1060,48292,1,1,2,5,6,560,1947
820000,4,3.5,2770,8049,2,0,0,3,9,2770,2002
374000,2,1.5,1260,1575,2,0,0,3,7,1260,2001
5.00E+05,3,1,1440,54315,1,0,0,3,7,790,1974
734500,4,2.75,3280,6845,2,0,0,3,10,3280,2003
299990,2,1,1570,125452,1,0,3,4,7,1570,1953
458000,3,4,1390,1569,2,0,0,3,9,1150,2006
755000,4,2.75,2880,4000,1.5,0,0,3,9,2100,1912
1250000,4,2.25,3300,15375,1.5,0,3,3,8,2820,1933
552000,2,2.5,1380,951,3,0,0,3,9,1380,2006
440000,3,2.25,1880,7989,1,0,0,3,7,1280,1982
289900,3,1,1180,7068,1,0,0,3,6,1180,1944
298800,2,1,860,8189,1,0,0,3,6,860,1948
370000,3,2.25,2110,13300,2,0,0,4,8,2110,1985
450000,3,2,2290,16258,1,0,0,5,8,2290,1960
329000,3,1.75,1230,10725,1,0,0,3,7,1230,1980
509250,2,1.5,1480,3120,1,0,0,3,7,930,1914
750000,4,2.75,2640,3750,2,0,0,5,7,1840,1911
147000,3,1,1070,14000,1,0,0,3,7,1070,1960
430000,4,2.5,2750,7200,2,0,0,3,8,2750,2011
344000,3,2.25,1250,1033,3,0,0,3,8,1250,2007
675000,3,2.5,2250,4134,2,0,0,3,9,2250,2004
675000,4,4,3680,18804,2,0,0,3,10,3680,1990
549900,5,2.75,3060,7015,1,0,0,5,8,1600,1979
865000,4,2.5,2580,10631,2,0,2,4,9,2580,1992
705000,4,2,2060,6000,1,0,1,4,8,1370,1954
460000,4,3,2230,52983,2,0,0,3,8,2230,1991
560000,3,2.5,2020,11935,1,0,0,4,9,2020,1976
392500,3,1,930,6572,1,0,0,3,7,930,1952
489950,2,1,820,4206,1,0,0,3,5,820,1949
450000,2,1.75,840,3340,1,0,0,3,6,700,1912
507000,2,1.75,1670,6460,1,0,0,3,8,1670,2004
206000,3,1,970,9360,1,0,0,4,5,970,1942
259000,3,2.5,1550,3569,2,0,0,3,7,1550,2011
772000,4,2.5,2990,9643,2,0,0,3,9,2990,2003
205000,3,1,940,7980,1,0,0,4,7,940,1960
530000,5,2.75,3230,13572,1,0,2,3,8,1880,1965
712000,3,2,1700,5100,1.5,0,0,4,7,1500,1924
1087500,2,2,2360,11340,1.5,0,0,3,9,2360,1997
530000,4,2.5,2690,46609,2,0,0,3,8,2690,1980
998000,5,3.5,3760,10207,2,0,0,3,10,3150,1969
571900,4,1.75,1710,8947,1,0,0,4,7,1710,1956
635000,4,1.5,2820,4000,2,0,0,3,7,2820,1911
660000,4,3.25,3030,9273,2,0,0,5,8,3030,1988
305000,4,2.5,1914,3150,2,0,0,3,8,1914,2009
525000,4,1.75,1570,16697,1,0,2,3,7,1030,1981
196000,3,1,1000,8470,1,0,0,4,6,1000,1963
339000,3,1,1080,8100,1,0,0,4,7,1080,1955
339888,3,1,1040,7490,1,0,0,3,7,1040,1969
685000,4,2.5,2770,10051,2,0,0,3,10,2770,1987
1150000,3,2,2110,18815,2,0,0,5,7,2110,1979
814000,4,2.5,2840,8820,1,0,2,5,8,1420,1952
373500,4,2.5,2610,4978,2,0,0,3,8,2610,2004
589000,3,2.5,2660,206480,1,0,0,3,8,2660,1989
170000,2,1,860,5265,1,0,0,3,6,860,1931
364988,3,2.5,2850,12593,2,0,0,3,9,2850,1997
670000,3,2.5,1800,4763,2,0,0,3,7,1240,1985
239000,3,1.75,1470,8925,1,0,0,4,7,1470,1957
710000,2,1,1790,4000,1,0,0,4,7,1040,1923
810000,2,2.75,2700,8572,1,0,0,3,9,2700,2007
740000,3,1.75,2020,9478,1,0,0,4,9,2020,1961
410000,3,1,1410,5060,1,0,0,4,7,910,1956
775000,4,1.75,1890,4800,1.5,0,0,3,7,1390,1906
4.00E+05,3,2.5,1450,8064,1,0,0,3,8,1450,1984
211000,4,2,1710,8288,1.5,0,0,3,7,1710,1970
348000,3,2.5,1500,2255,2,0,0,3,7,1500,2005
1400000,3,2.75,3130,19530,1,1,4,3,8,1690,1947
306000,2,1,930,5650,1,0,2,3,7,930,1941
535000,4,1,1660,10656,1.5,0,0,4,7,1180,1920
258000,4,1.75,1730,8320,1,0,0,3,7,1230,1977
475000,3,2.5,1630,7586,2,0,0,3,8,1630,1986
525000,3,2.5,2990,6725,2,0,0,3,9,2990,2003
853505,3,2.5,2820,14890,1,0,4,3,9,1770,1985
5.00E+05,3,2.25,2210,7680,1,0,2,3,8,1730,1972
295000,3,1.75,1500,15246,1,0,0,3,6,1500,1925
199000,4,2,1440,9477,1,0,0,3,5,1440,1943
751000,4,3.25,3090,9571,2,0,0,3,9,2370,2004
219000,3,1,1250,8276,1.5,0,0,5,6,1250,1939
572000,3,2.25,1860,4000,1.5,0,0,5,7,1020,1920
350000,4,2,2060,13400,1,0,2,4,8,2060,1957
525000,4,1.75,2540,7200,1,0,0,4,7,1270,1947
350000,3,2.75,2370,4632,2,0,0,3,7,2370,2002
440000,3,1.75,2240,8153,1,0,0,3,7,1120,1948
425000,3,2.5,1800,14036,2,0,0,3,8,1800,1993
539950,4,2.5,2960,37430,2,0,0,3,9,2960,1990
513000,4,2.75,2020,7070,1,0,0,5,7,1010,1958
528000,4,1.75,1860,9750,1,0,0,3,7,1460,1969
235000,4,1.75,1720,10137,2,0,0,3,7,1720,1956
465000,3,2,1430,14250,1,0,0,3,7,1430,1953
537500,5,2.5,4340,9108,1,0,0,5,8,2170,1979
340500,3,1.75,1810,10463,1,0,0,4,7,1810,1969
520000,4,0.75,1960,8277,1,1,4,4,7,1320,1923
410000,3,1.75,1880,8424,1,0,0,4,7,1380,1977
415000,3,2.25,1445,1512,2,0,0,3,7,1300,2004
1600000,3,2.5,2850,19593,1.5,1,4,3,10,1790,1978
750000,3,2,1820,5000,1.5,0,0,4,8,1720,1941
560000,3,1.75,2000,10182,1,0,0,5,7,1400,1963
258950,3,1.75,1440,8050,1,0,0,3,8,1440,1985
540000,4,1.75,2040,9322,1,0,0,3,8,1440,1977
1050000,4,3.25,3440,35021,2,0,0,3,10,3440,1983
280000,3,1.5,1430,8861,1,0,0,3,7,1430,1956
382000,3,3.25,1410,1253,3,0,0,3,8,1410,2005
703011,2,1,1370,5922,1,0,2,3,8,1130,1941
259000,3,2,1870,5909,1,0,0,3,7,1270,1986
425000,3,1.75,1510,44000,1,0,0,3,7,1240,1989
226750,3,1.75,1070,6315,1,0,0,3,7,1070,1992
450000,3,2.5,2480,5647,2,0,0,3,7,2480,2002
512000,2,2,1270,3881,1,0,0,4,6,610,1926
1275000,4,3.5,3530,8126,2,0,0,3,10,3530,2007
375000,3,2.5,1440,1102,3,0,0,3,8,1440,2009
365000,2,1,990,8250,1,0,0,3,7,990,1955
360000,3,2.25,2200,8000,2,0,0,3,8,2200,1981
550000,3,1,1110,6000,1,0,0,3,7,1110,1904
937500,5,3.75,4210,14599,2,0,3,3,10,4210,2004
420000,3,1,1150,5120,1,0,0,4,6,800,1946
675000,3,1.75,1920,4500,1,0,0,5,7,960,1924
265000,3,2.5,1340,10290,1,0,0,4,7,1140,1981
747000,2,1,990,4000,1,0,0,4,7,990,1911
1750000,6,3,3510,5760,2.5,0,0,4,10,3510,1906
197000,3,1.75,1690,7735,1,0,0,4,7,1060,1976
331000,3,3.25,1290,1153,3,0,0,3,7,1290,2008
580000,3,2.5,2150,4604,2,0,0,3,8,2150,2003
265000,4,1,1290,6034,1,0,0,3,6,1050,1950
825000,3,3.5,2670,3000,2,0,0,3,9,1870,2014
405000,4,2.5,2090,6667,2,0,0,3,8,2090,1997
294950,3,1,1240,8840,1,0,0,3,6,1240,1952
750000,5,3.5,2990,212137,2,0,0,3,8,2450,1994
545000,4,2.25,2050,9720,2,0,0,3,8,2050,1967
334900,2,2.5,980,1013,3,0,0,3,8,980,2008
365000,3,2.25,1110,979,2,0,0,3,7,960,2008
545000,2,1.5,2340,13380,1,0,0,4,7,1280,1954
7.00E+05,4,2.5,2770,5686,2,0,0,3,9,2770,2004
485500,2,1.5,1340,1286,2,0,0,3,8,1190,2006
698000,2,1,1510,4080,1,0,0,3,7,1010,1923
710000,3,2,2140,4923,1,0,0,4,8,1070,1928
352500,4,2,1970,7451,1,0,0,3,8,1350,1962
314950,3,1,1590,8470,1,0,0,4,7,1140,1967
541000,3,1.75,1410,4080,1.5,0,0,4,7,1410,1927
415000,3,1.5,1860,9003,1,0,0,3,7,1490,1955
389500,3,2.5,1350,874,3,0,0,3,8,1270,2006
713400,3,2.25,1810,9845,1,0,0,4,8,1810,1959
607000,3,2.5,2470,9226,2,0,0,3,9,2470,1991
576000,4,2.5,3340,6924,2,0,0,3,8,3340,2009
172500,3,1,1040,7500,1,0,0,4,6,1040,1954
403000,3,2.5,1700,4125,2,0,0,3,7,1700,2004
745000,3,1.75,1490,9800,1,0,0,4,7,1140,1947
1250000,5,5,5000,32909,2,0,0,3,10,5000,2000
289950,4,1.75,2090,7416,1,0,0,4,7,1050,1970
309000,3,2.5,1450,11480,2,0,0,3,7,1450,1990
405000,5,2.5,2430,4781,2,0,0,3,9,2430,2001
475000,3,3,2010,2554,2,0,0,3,7,1860,2001
932800,5,3.25,2980,7095,2.5,0,0,3,9,2980,1998
425000,2,1,1160,5038,1,0,0,5,7,740,1942
432100,3,1.75,1840,7350,1,0,0,3,8,1310,1976
751000,6,3,2880,6800,2,0,0,3,7,2880,1980
699000,3,2.5,2680,5497,2,0,0,3,9,2680,2001
453000,3,1.75,1600,7232,1,0,0,3,8,1600,1966
440000,3,1.75,1530,7245,1,0,0,4,7,1530,1984
291000,4,2.5,1580,6633,2,0,0,4,7,1580,1984
345000,3,2.25,2730,9388,1,0,0,3,7,1390,1975
